"id";"intent_id";"content";"created_at";"updated_at"
"448";"250";"Plant-based foods such as legumes (dried beans, lentils, chickpeas), medium or firm tofu, iron-fortified breakfast cereals, certain vegetables (pumpkin, green peas, potatoes, spinach, leafy greens), nuts (cashews, almonds, pistachios), seeds (sesame, sunflower, pumpkin), and iron-fortified pasta and bread are excellent sources of iron. However, iron from animal sources is absorbed better than from plant sources. To enhance the absorption of plant-based iron, it’s recommended to pair these foods with vitamin C-rich foods such as kiwi, citrus fruits, peppers, or broccoli. Additionally, avoid drinking coffee or tea around meal times, as they can inhibit iron absorption.";"2024-11-29 08:44:43";"2024-11-29 08:44:43"
"449";"251";"Calcium is essential for building your baby’s bones and teeth, while vitamin D helps with the effective absorption of calcium. Good dietary sources of both calcium and vitamin D include milk, fortified soy beverages, and vitamin D-fortified yogurts. Foods rich in calcium include yogurt, cheese, tofu with calcium sulphate, canned fish with bones (like sardines and salmon), and calcium-fortified foods. Vitamin D can be found in oily fish (such as salmon, mackerel, and herring), eggs, and margarine. If your diet lacks dairy or fortified soy beverages, a multivitamin containing both calcium and vitamin D is recommended.";"2024-11-29 08:45:33";"2024-11-29 08:45:33"
"450";"252";"Omega-3 fatty acids are crucial for the development of your baby’s brain, nervous system, and visual system. Fish, especially oily varieties like salmon, mackerel, herring, sardines, and lake whitefish, are the best sources of omega-3s. Additionally, you can find small amounts of omega-3s in foods like canola, flaxseed, and nut oils, as well as in ground flaxseed, chia seeds, and walnuts. Some foods, such as certain milks and eggs, are also fortified with omega-3s. By including these foods in your diet regularly, you can typically meet your omega-3 needs. If you choose to take an omega-3 supplement, it's important to consult with a health professional.";"2024-11-29 08:46:32";"2024-11-29 08:46:32"
"451";"253";"Fiber plays a key role in regulating digestion and preventing constipation, which is especially important during pregnancy. To ensure you get enough fiber, include a variety of high-fiber foods in your diet, such as whole grain foods, vegetables, fruits, legumes, nuts, and seeds. It’s essential to stay hydrated when increasing your fiber intake, as it helps improve digestion and prevents discomfort. Make these fiber-rich foods a regular part of your meals to maintain good digestive health throughout pregnancy.";"2024-11-29 08:47:05";"2024-11-29 08:47:05"
"452";"254";"During pregnancy, your fluid needs increase by about 50%, so it’s important to drink frequently, especially water, to stay hydrated. Proper hydration helps prevent constipation, fatigue, and headaches. Water is the ideal choice for staying hydrated, and you can make it more interesting by adding fruits, herbs, or cucumber slices. Additionally, nutritious drinks like milk or fortified soy beverages are great options, providing protein, calcium, and vitamin D. These drinks are also handy when you're not feeling hungry and can be used to make delicious smoothies with yogurt and other ingredients.";"2024-11-29 08:47:46";"2024-11-29 08:47:46"
"453";"255";"During pregnancy, it is recommended not to exceed 300 mg of caffeine per day, which equals no more than two cups of coffee (8 oz each) or three espressos (1 oz each). Caffeine is also found in tea, iced coffee, chocolate, certain soft drinks, and medications. Energy drinks should be avoided as they can contain high levels of caffeine and other substances like ginseng and taurine, which are not proven safe for pregnant women. Decaffeinated products, on the other hand, are safe for consumption. For more details, visit official public health resources on caffeine during pregnancy.";"2024-11-29 08:48:34";"2024-11-29 08:48:34"
"454";"256";"During pregnancy, certain herbal teas can have negative effects, such as triggering contractions, while others lack sufficient scientific evidence regarding their safety. According to Health Canada, herbal teas made from orange or other citrus peel, ginger, and rosehip are generally considered safe when consumed in moderation (no more than two to three cups per day). It’s advisable to vary your herbal tea selection rather than drinking the same type daily. Additionally, some mixed or herbal teas contain ingredients that are not recommended during pregnancy, so always check the ingredients before purchase.";"2024-11-29 08:49:56";"2024-11-29 08:49:56"
"455";"257";"Health Canada considers artificial sweeteners, such as aspartame, sucralose, and sorbitol, safe for consumption during pregnancy, including in processed foods or when used for cooking. Many ""diet"" foods and drinks contain these sweeteners, such as certain yogurts, beverages, jams, and chewing gum. However, cyclamate, found in products like Sugar Twin, should not be used unless recommended by a doctor. If you prefer to reduce sugar intake, these sweeteners are generally considered a safe option during pregnancy.";"2024-11-29 08:50:30";"2024-11-29 08:50:30"
"456";"258";"Women with gestational diabetes should follow a balanced diet that includes vegetables, fruits, whole grains, and protein-rich foods, just like other pregnant women. It is important not to eliminate any of these food groups, as they provide essential nutrients for both mother and baby. However, sugar-rich products, such as juices, soft drinks, cakes, ice cream, and added sugars in foods like coffee or milk, should be avoided or consumed in small quantities. To stabilize blood sugar levels, it's crucial to eat regularly and include high-fiber and protein foods in your meals. A nutritionist or prenatal care provider can offer personalized advice.";"2024-11-29 08:51:45";"2024-11-29 08:51:45"
"457";"259";"Women carrying multiple babies need to consume slightly more food than those carrying a single child. This can be achieved by adding extra snacks or light meals to their usual diet. Your healthcare provider may also suggest special vitamin and mineral supplements to support the increased nutritional demands. Due to discomforts like morning sickness, pressure on the stomach, slower digestion, and physical discomfort, appetite may be reduced. In such cases, choosing nutrient-dense foods or drinking nutritious beverages, such as smoothies, fortified soy drinks, and milk, can be beneficial.";"2024-11-29 08:52:43";"2024-11-29 08:52:43"
"458";"260";"If you’re vegetarian, it is possible to have a healthy pregnancy, but some nutrients like iron and omega-3s may be harder to obtain. Pay special attention to these nutrients and inform your prenatal care provider about your dietary choices. For vegans, while a healthy pregnancy is also possible, there is a higher risk of deficiencies in nutrients like iron, calcium, vitamin D, zinc, vitamin B12, iodine, choline, and omega-3. It is important to discuss your vegan diet with your prenatal care provider to ensure proper supplementation and nutrient intake.";"2024-11-29 08:53:18";"2024-11-29 08:53:18"
"459";"261";"Going on a diet during pregnancy is not advisable unless recommended by your health professional. Starting a new diet could put both you and your baby at risk, as it may prevent you from getting all the necessary nutrients for your baby's development and your own health. If you're considering dieting or are already on a diet, it's important to consult your prenatal care provider to ensure you and your baby are getting the right nutrients.";"2024-11-29 08:54:05";"2024-11-29 08:54:05"
"460";"262";"Excluding foods from your diet during pregnancy does not reduce the risk of food allergies in your newborn. In fact, by eliminating certain foods, you may deprive yourself of essential nutrients needed for both your health and your baby's development. If you have concerns about allergies, it's best to discuss them with your health professional for proper guidance.";"2024-11-29 08:54:58";"2024-11-29 08:54:58"
"461";"263";"While it’s impossible to eliminate all germs from the environment, including those in food and water, most of the germs found in food are not harmful. Your digestive and immune systems work to defend against them. However, practicing good hygiene, such as washing your hands, cooking food to the right temperature, and cleaning surfaces regularly, can help protect you from food-borne infections during pregnancy.";"2024-11-29 08:55:25";"2024-11-29 08:55:25"
"462";"264";"To prevent food-borne infections, it's important for everyone involved in food preparation to follow proper food safety practices. This includes choosing safe foods, storing them at the correct temperatures, handling them with clean hands, and cooking them to the right temperature. While these measures apply to everyone, pregnant women should also be aware of specific foods that pose a greater risk. Refer to the section ""Prevention tips for pregnant women"" on page 110 for more detailed guidance.";"2024-11-29 08:56:08";"2024-11-29 08:56:08"
"464";"266";"To ensure food safety, it's important to wash your hands thoroughly with soap before and after handling food. All food preparation tools like plates, utensils, cutting boards, and surfaces should be washed with hot, soapy water. After handling raw meat, poultry, or fish, disinfect the materials with a commercial kitchen disinfectant or a bleach solution. Regularly clean your refrigerator, reusable grocery bags, and separate bags for meat. Kitchen towels should be washed several times a week, and it's recommended to use a washable sponge or cloth for scrubbing dishes.";"2024-11-29 09:04:03";"2024-11-29 09:04:03"
"465";"267";"To ensure safe food storage, your fridge should be set at 4°C (40°F) or colder, and the freezer should be at -18°C (0°F) or colder. Foods that need to be kept cold or hot should not be left at room temperature for more than two hours; in hot weather, the maximum time is one hour. Raw meat, poultry, and fish should be stored on the bottom shelves of the fridge to avoid cross-contamination. After opening perishable foods, use the Thermoguide to determine how long you can store them safely. Leftovers should be refrigerated immediately and used within four days or frozen right away.";"2024-11-29 09:04:45";"2024-11-29 09:04:45"
"466";"268";"All fruits and vegetables, including those in unsealed packages, should be washed under running potable water before eating or cooking, even if they are to be peeled. For firm fruits and vegetables, a vegetable brush can be used. Discard any damaged or bruised parts of produce as bacteria may develop there, and refrigerate or use cut products immediately. Foods should never be defrosted at room temperature; instead, use the fridge, microwave, or oven to defrost them. Large items like turkey can be defrosted in cold water, changing the water every 30 minutes. Once defrosted in the microwave, food should be cooked right away, and it should not be refrozen unless cooked after thawing. To avoid cross-contamination, keep raw foods like meat, poultry, and fish separate from cooked or ready-to-eat foods, and follow food label instructions for preparation and storage.";"2024-11-29 09:05:38";"2024-11-29 09:05:38"
"467";"269";"To ensure food is cooked safely, use a digital food thermometer to check the internal temperature of the food, following the minimum safe temperatures for each food category. Frozen vegetables must be cooked, even if they are meant to be eaten cold; always follow the cooking instructions on the package and cool them in cold water if necessary. When serving food, it should be kept hot (above 60°C) or cold (4°C or less) to ensure safety.";"2024-11-29 09:06:17";"2024-11-29 09:06:17"
"468";"270";"During pregnancy, a woman's immune system changes, making her more vulnerable to certain infections, such as listeriosis, which can have serious effects on both the mother and the fetus. Infections like listeriosis and toxoplasmosis can be more severe during pregnancy. Toxoplasmosis is transmitted by a parasite found in raw or undercooked meat, as well as in cat feces. More details can be found in the sections about cats and gardening.";"2024-11-29 09:07:08";"2024-11-29 09:07:08"
"469";"271";"Listeriosis is a rare disease caused by the bacteria Listeria monocytogenes. While typically harmless for healthy adults, pregnant women face a higher risk, and it can lead to serious complications. The symptoms of listeriosis in pregnant women often resemble flu-like symptoms, including fever, chills, fatigue, headache, and muscle or joint pain. In rare cases, it can also cause digestive issues like vomiting, nausea, cramps, diarrhea, and constipation. The bacteria can pass through the placenta, leading to severe outcomes such as miscarriage, premature delivery, stillbirth, or serious infections in the baby, including blood poisoning and meningitis.";"2024-11-29 09:07:44";"2024-11-29 09:07:44"
"470";"272";"Listeriosis bacteria, Listeria monocytogenes, can be found in the environment and is capable of thriving in cold temperatures, such as in household refrigerators or grocery store refrigeration sections. It can contaminate both raw and cooked foods, especially through cross-contamination from raw food. Foods infected with listeriosis bacteria appear normal, with no visible signs of spoilage. To prevent listeriosis, food must be cooked or reheated to a safe internal temperature to destroy the bacteria. The foods most likely to carry listeriosis are low-acid, high-water content foods that haven't been properly cooked or industrially processed to kill the bacteria. Additionally, ready-to-eat foods stored improperly or for extended periods in the refrigerator, or those that aren't cooked before consumption, can carry high risks.";"2024-11-29 09:08:32";"2024-11-29 09:08:32"
"471";"273";"Pregnant women should opt for meat, game, and poultry that have been cooked or reheated to a safe internal temperature to ensure safety. Safer choices include properly cooked homemade pâtés, meat spreads that are stored correctly, and refrigerated deli meats that are reheated until steaming hot. On the other hand, raw or undercooked meats like tartare or carpaccio, as well as pâtés and meat spreads that don’t require refrigeration until opened, should be avoided. Additionally, refrigerated deli meats that are not reheated and smoked sausages (hot dogs) eaten straight from the package are also unsafe. Reheating these items to a safe internal temperature is crucial to prevent contamination.";"2024-11-29 09:09:32";"2024-11-29 09:09:32"
"472";"274";"Pregnant women should choose fish and seafood that have been cooked or reheated to a safe internal temperature to ensure safety. Safer options include fish and seafood that are properly cooked or reheated, as well as canned fish and seafood products that don’t require refrigeration until opened. Smoked fish and seafood should be consumed only if they are sold refrigerated or frozen and properly cooked or reheated to a safe internal temperature. On the other hand, raw or undercooked fish and seafood, such as tartare, sushi, ceviche, or raw oysters, should be avoided. Smoked fish or seafood that is sold unrefrigerated and not reheated is also unsafe during pregnancy.";"2024-11-29 09:10:21";"2024-11-29 09:10:21"
"473";"275";"Pregnant women should consume eggs that are well-cooked, with firm yolks and whites, such as those found in omelets, boiled eggs, or scrambled eggs. Pasteurized eggs and egg whites should be used for recipes that typically require raw eggs, such as homemade mayonnaise or vinaigrettes. Egg-based dishes like quiche should also be cooked to a safe internal temperature. On the other hand, raw or runny eggs, such as sunny side up, soft-boiled, or poached eggs, should be avoided. Additionally, recipes made with raw or undercooked eggs, such as unpasteurized mayonnaise, Caesar salad dressing, homemade eggnog, mousse, or raw cookie dough, should not be consumed during pregnancy. Homemade eggnog should be heated to 71°C (160°F) for safety.";"2024-11-29 09:11:24";"2024-11-29 09:11:24"
"474";"276";"Pregnant women should consume pasteurized fruit juice or unpasteurized juice that has been brought to a boil and then cooled for safety. Fresh fruits and vegetables should be thoroughly washed before consumption to remove any potential contaminants. Cooked or canned sprouts are safe, but raw sprouts, such as alfalfa, clover, radish, mung bean, and bean sprouts, should be avoided due to the risk of foodborne illnesses. Unwashed fruits and vegetables should also be avoided as they may carry harmful bacteria.";"2024-11-29 09:11:56";"2024-11-29 09:11:56"
"475";"277";"During pregnancy, it is essential to consume only pasteurized milk and dairy products made from pasteurized milk to avoid the risk of foodborne illnesses. Unpasteurized (raw) milk and dairy products made from unpasteurized milk should be strictly avoided as they can carry harmful bacteria that may pose a risk to both the mother and the baby.";"2024-11-29 09:12:35";"2024-11-29 09:12:35"
"476";"278";"During pregnancy, cheeses that are used in cooked dishes and brought to a safe internal temperature, such as sauces, casseroles, or au gratin, are safe to consume. Hard cheeses like Parmesan and Romano, as well as firm cheeses made from pasteurized milk (such as cheddar, Gouda, and Swiss), cheese curds, cottage cheese, ricotta, cream cheese, and processed spreadable cheeses, are all considered safe. However, pregnant women should avoid soft cheeses like Brie, bocconcini, Camembert, and feta, semi-soft cheeses such as Saint-Paulin and Havarti, as well as blue cheeses, regardless of whether they are made from pasteurized or unpasteurized milk. Additionally, firm cheeses made from unpasteurized (raw) milk should be avoided.";"2024-11-29 09:13:20";"2024-11-29 09:13:20"
"477";"279";"Health professionals who provide prenatal care include midwives, obstetrician/gynaecologists, family doctors, and primary health care nurse practitioners, though nurse practitioners do not attend deliveries. To find information about services like hospitals, birthing centres, doulas, and prenatal classes, contact local health professionals or clinics. If you're interested in midwife services, reach out to your local CLSC at the start of your pregnancy to inquire about availability in your area.";"2024-11-29 09:15:03";"2024-11-29 09:15:03"
"478";"280";"Doulas provide support and information during pregnancy and delivery, as well as assistance after the baby is born, though they are not health professionals. When choosing a doula, it’s important to select someone you and your partner trust and feel comfortable with. You should inform your health professional if you plan to have a doula. Keep in mind that doulas usually charge for their services, with fees varying by organization and depending on your financial resources.";"2024-11-29 09:15:44";"2024-11-29 09:15:44"
"479";"281";"CLSCs provide a wide range of health and social services to pregnant women and parents, and they can also inform you about available services in your region. If you have any questions about your health, your CLSC can offer advice or refer you to the appropriate service. After giving birth, a CLSC nurse may contact you to check on you and your baby’s well-being. CLSCs work with childcare centres (CPEs) and community organizations to support families, referring you to additional resources as needed. To find a CLSC in your area, visit the official website.";"2024-11-29 09:16:20";"2024-11-29 09:16:20"
"480";"282";"Info-Santé and Info-Social are confidential, free hotline services available throughout Québec, offering health and psychosocial support. Info-Santé provides advice on health-related concerns for you and your baby, while Info-Social addresses psychological and social issues, offering support for challenges like anxiety, relationship problems, or financial difficulties. These services are available 24/7 by dialing 8-1-1. However, in some remote regions, you will need to contact your prenatal care provider for the local number.";"2024-11-29 09:16:56";"2024-11-29 09:16:56"
"481";"283";"Prenatal classes cover topics such as pregnancy, labour, delivery, breastfeeding, and newborn care. These classes are typically held in group settings, and it is encouraged for fathers or partners to attend. They also provide a chance to connect with others going through similar experiences. To find prenatal classes in your area, ask your health professional or contact your local CLSC.";"2024-11-29 09:17:34";"2024-11-29 09:17:34"
"482";"284";"Prenatal activities like yoga, aerobics, aquafitness, and other classes provide a fun way to stay active, meet other expectant parents, and gain useful information during pregnancy. These activities vary in terms of approach, start dates, duration, number of participants, and costs. Some activities are specifically for pregnant women, while others are open to couples. To find out what is available in your area, ask your health professional or contact your local CLSC.";"2024-11-29 09:18:10";"2024-11-29 09:18:10"
"483";"285";"The first prenatal appointment usually takes place between 8 and 11 weeks of pregnancy. This appointment is typically longer than subsequent ones, as your health professional will review your health history and may offer to perform a physical exam.";"2024-11-29 09:31:08";"2024-11-29 09:31:08"
"484";"286";"During your first prenatal appointment, your health professional will likely ask about the date of your last menstrual period, your health before and since pregnancy, previous pregnancies, family medical history, any gynecological issues, your lifestyle, religious beliefs, sources of stress, and your work environment. This is also the time to address any concerns or questions about tests, including genetic screening, which should ideally be discussed between 11 and 13 weeks of pregnancy.";"2024-11-29 09:36:53";"2024-11-29 09:36:53"
"485";"287";"During your first prenatal appointment, a physical exam will be performed, which may include a gynecological exam, checking your weight and blood pressure, and listening to the baby's heartbeat. A PAP test for cervical cancer screening may be suggested, which can also be done later in pregnancy or after birth. Light bleeding after the exam is common and should not cause concern. In subsequent appointments, your health professional will typically check your weight, blood pressure, the height of your uterus (starting around 20 weeks), and the baby’s heartbeat.";"2024-11-29 09:37:29";"2024-11-29 09:37:29"
"486";"288";"During your prenatal appointments, blood tests and urine analyses may be prescribed to check for anemia, monitor your blood sugar levels, screen for diseases like syphilis, HIV/AIDS, and hepatitis B, and determine your blood type and rhesus (Rh) factor. If you are Rh negative, precautions such as administering anti-Rh immunoglobulin may be taken. Tests will also check for rubella antibodies, bacteria or protein in your urine, and screen for gestational diabetes between 24 and 28 weeks. Additional tests may be suggested depending on your condition.";"2024-11-29 09:38:11";"2024-11-29 09:38:11"
"487";"289";"Vaginal swabs during pregnancy are recommended to screen for sexually transmitted infections (STIs) like chlamydia and gonorrhoea, as these can go undetected and affect both the mother and baby. The screening is confidential, and if you suspect exposure to an STI after your initial test, you can request a repeat screening. At around 36 weeks, a vaginal and anal swab is also used to test for Group B Streptococcus, a bacteria that, if untreated, can harm the baby during labor. If the bacteria is detected, you will be treated with antibiotics during labor.";"2024-11-29 09:39:49";"2024-11-29 09:39:49"
"488";"290";"An ultrasound during pregnancy is used to determine how far along you are, confirm your due date, and check that your baby is growing appropriately. It allows your health professional to examine your baby’s organs, limbs, and confirm how many babies are present. It also helps determine the location of the placenta. Although it’s often possible to identify the baby’s sex, there is a slight risk of error. If you wish to keep the sex a surprise, be sure to inform the technician and doctor to prevent any misunderstandings.";"2024-11-29 09:41:35";"2024-11-29 09:41:35"
"489";"291";"The Prenatal Screening Program of Québec offers screening tests for chromosomal anomalies, such as trisomy 21, 18, or 13, as part of prenatal care. These tests are not mandatory, and it is up to you to decide whether to participate. The process typically involves a biochemical test, possibly followed by an ultrasound. If the test results suggest a high probability of anomalies, a genomic (fetal DNA) test or a diagnostic test may be offered. Additionally, some women may be offered a genomic test right away if they meet certain criteria, such as being over 40, having a previous pregnancy with trisomy, or carrying twins. Most tests under the screening program are free for those who choose to participate. Before undergoing these tests, it’s important to consider the decisions you might face if the baby is diagnosed with a trisomy.";"2024-11-29 09:42:09";"2024-11-29 09:42:09"
"490";"292";"The biochemical test involves testing your blood during pregnancy to assess the likelihood of your baby having trisomy 21, 18, or 13. The results, along with your age, help determine whether the probability is low or high. If the test indicates a high probability of trisomy 21 or 18, you will be offered a genomic (fetal DNA) test. In some cases, if the results are particularly concerning, a diagnostic test may be offered right away.";"2024-11-29 09:42:52";"2024-11-29 09:42:52"
"491";"293";"The ultrasound offered between weeks 11 and 13 is used to measure the nuchal translucency, which is the space between the skin of the neck and the spine of the fetus. A higher-than-normal measurement may suggest a higher risk of trisomy 21, other chromosomal abnormalities, or fetal malformations. This test may come with a fee and is often conducted alongside the biochemical test.";"2024-11-29 09:43:24";"2024-11-29 09:43:24"
"492";"294";"The genomic test is used to screen for trisomy 21, 18, and 13. If the biochemical test shows a high risk for trisomy 21 or 18, the genomic test helps to better assess the risk level before considering a diagnostic test. This test is reliable and safe, and it is performed through a blood sample taken from the pregnant woman.";"2024-11-29 09:43:53";"2024-11-29 09:43:53"
"493";"295";"The diagnostic test is offered if the genomic test shows a high risk of a chromosomal anomaly. While it is a reliable method to confirm whether the baby has a chromosomal disorder, it carries a risk of complications, including miscarriage. If you are faced with the decision of continuing or terminating the pregnancy after these tests, it is important to seek support from your healthcare professional, loved ones, and parent groups for trisomy 21 to make an informed choice. Take your time to gather all necessary information before making a decision.";"2024-11-29 09:45:35";"2024-11-29 09:45:35"
"494";"296";"You can visit the dentist during pregnancy, but it's important to inform them that you are expecting. Generally, dental care is safe during pregnancy, though your dentist may recommend postponing non-emergency treatments until after delivery to avoid any potential risks.";"2024-11-29 09:46:10";"2024-11-29 09:46:10"
"495";"297";"Hormonal changes during pregnancy can lead to dry eyes and discomfort. If you experience fluctuating vision, your glasses or contact lenses may no longer be suitable, and you can consult an optometrist for a temporary prescription. Vision typically stabilizes in the months after birth, so it’s best to wait six to nine months or until you stop breastfeeding before getting a new prescription. However, if you experience sudden vision loss, double vision, or blurry vision, seek medical attention immediately.";"2024-11-29 09:46:46";"2024-11-29 09:46:46"
"496";"298";"If you require an x-ray during pregnancy, always inform your doctor or dentist that you are pregnant. They will assess whether the benefits of the x-ray outweigh any potential risks for you and your baby. Be sure to also inform the medical technician, so they can take necessary safety measures, such as having you wear a lead apron. Additionally, at your first prenatal appointment, mention any x-rays you may have had before you knew you were pregnant.";"2024-11-29 09:47:16";"2024-11-29 09:47:16"
"497";"299";"The flu vaccine is recommended for pregnant women who are 13 weeks or more into their pregnancy, as they are at a higher risk of flu complications, which could lead to hospitalization. Additionally, pregnant women may transmit the flu to their baby. If you have a chronic health condition, it is advised to get the flu vaccine as soon as possible, regardless of your stage of pregnancy.";"2024-11-29 09:47:57";"2024-11-29 09:47:57"
"498";"300";"The pertussis (whooping cough) vaccine is recommended for pregnant women to protect both the mother and the baby, as pertussis can be serious for young babies. The vaccine is usually given between 26 and 32 weeks of pregnancy and helps protect your baby during the first few months of life. The vaccine must be repeated for each pregnancy. Depending on your condition, other vaccines may also be recommended during pregnancy or after delivery.";"2024-11-29 09:48:35";"2024-11-29 09:48:35"
"499";"301";"If you have been in contact with someone who has a contagious disease during pregnancy, it is important to take precautions to reduce the risk to you and your baby. If you feel sick or have symptoms suggesting you’ve contracted a disease, consult a doctor promptly. If you don’t feel sick but suspect exposure, inform the healthcare facility before your visit. Additionally, follow advice on preventing infections, which is detailed in the section ""Preventing infections"" on page 638.";"2024-11-29 09:49:26";"2024-11-29 09:49:26"
"500";"302";"If you've been in contact with someone who has pertussis (whooping cough) within 4 weeks before your due date, it is important to see a doctor. Pertussis can be serious, particularly for newborns, and early medical advice is crucial for ensuring the health of both you and your baby.";"2024-11-29 09:50:13";"2024-11-29 09:50:13"
"501";"303";"Cytomegalovirus (CMV) can cause serious problems for unborn children. It is primarily transmitted by young children, even if they don't show symptoms. Pregnant women should take precautions to reduce the risk of CMV transmission, as it can affect the developing fetus. If you believe you've been exposed to CMV, it's important to consult your healthcare provider for advice and potential testing.";"2024-11-29 09:50:54";"2024-11-29 09:50:54"
"502";"304";"Fifth disease, caused by parvovirus B19, is typically contracted during childhood, which provides immunity in adulthood. However, if an unprotected pregnant woman contracts Fifth disease, there is a risk that the fetus may become infected. This infection can lead to complications, including miscarriage, especially before 20 weeks of pregnancy. If you've been in contact with someone who has Fifth disease, it's important to consult your healthcare provider to assess the situation and determine any necessary actions.";"2024-11-29 09:51:32";"2024-11-29 09:51:32"
"503";"305";"Rubella (German measles) is rare in Québec due to widespread vaccination. However, if a pregnant woman contracts rubella, it can lead to serious complications for both the pregnancy and the fetus, including birth defects. If you suspect you've been exposed to someone with rubella, it's important to consult a doctor for evaluation and potential testing.";"2024-11-29 09:54:06";"2024-11-29 09:54:06"
"504";"306";"Measles is a highly contagious disease, and pregnant women who contract it may experience a more severe form of the illness. They are also at a higher risk of miscarriage or preterm birth. If you suspect you have been exposed to measles during pregnancy, it's essential to seek medical advice promptly.";"2024-11-29 09:54:51";"2024-11-29 09:54:51"
"505";"307";"If a pregnant woman is exposed to chickenpox, the risk to the baby depends on her vaccination status or previous infection. If she is vaccinated or has had chickenpox in the past, the baby is generally not at risk. However, if she is not vaccinated and has never had the disease (or is unsure), she should see a doctor within 48 hours for assessment and guidance on the appropriate steps.";"2024-11-29 09:55:28";"2024-11-29 09:55:28"
"506";"308";"If you come into contact with diseases like roseola, hand-foot-mouth disease, or scarlet fever during pregnancy, there is no specific risk to your pregnancy or baby. However, if you are concerned or need reassurance, it’s always a good idea to consult your doctor. Additionally, if you are worried about potential exposure to sexually transmitted infections (STIs) during pregnancy, speak with your health professional about STI screening. It is a confidential process to ensure your health and the health of your baby.";"2024-11-29 09:56:23";"2024-11-29 09:56:23"
"507";"309";"If you are pregnant or planning to become pregnant and are using prescription or over-the-counter medications or natural health products, it’s important to consult your healthcare provider. They can advise you on whether to continue, stop, or adjust your medications, as some may be unsafe for your baby. This is particularly crucial for medications used for conditions such as anxiety, epilepsy, hypertension, hypothyroidism, depression, asthma, or diabetes, which may require adjustments before or during pregnancy. Always seek guidance from a doctor or pharmacist to ensure the safety and well-being of both you and your baby.";"2024-11-29 09:57:45";"2024-11-29 09:57:45"
"508";"310";"If you find out you're pregnant and are currently taking medication, it's important to consult a doctor or pharmacist right away. They can guide you on whether to continue, adjust, or stop your treatment. It's crucial not to stop your medication without professional advice, as this could lead to complications for both you and your baby. Additionally, if you become ill during pregnancy, many illnesses can still be treated safely. Always speak to your healthcare provider for the best course of action and to ensure that the treatment prescribed is appropriate for your pregnancy.";"2024-11-29 09:58:53";"2024-11-29 09:58:53"
"509";"311";"Some over-the-counter medications can be used for short periods during pregnancy, but others may cause complications. It’s important to consult a pharmacist or other health professional before using any over-the-counter medication. They can advise on alternative ways to reduce discomfort without medication, recommend safe medications for use during pregnancy, check for potential interactions with other medications, and provide guidance on how to properly use the medication.";"2024-11-29 10:00:25";"2024-11-29 10:00:25"
"510";"312";"Natural health products, including plants, essential oils, supplements, vitamins, and minerals, should be used with caution during pregnancy. Some of these products, or their ingredients, may pose risks, as their effects during pregnancy are not always well understood, and their ingredients may not be clearly listed. While common cooking plants like parsley, basil, and garlic are generally safe, when concentrated into capsules, tablets, or extracts, they can become more potent and potentially harmful. Certain teas and herbal teas may also present risks, so it's important to consult a healthcare professional before using any natural health products during pregnancy.";"2024-11-29 10:01:11";"2024-11-29 10:01:11"
"511";"313";"Pregnancy brings about various physical changes that can cause discomforts, such as fatigue, which is common in the early stages and may return in the third trimester. The causes of fatigue include hormonal changes, poor sleep from issues like frequent urination, back pain, or leg cramps, along with factors like insufficient iron intake or dehydration. To manage fatigue, it's important to get enough sleep (8–10 hours), address issues that interfere with sleep quality, adapt your diet to account for nausea, and ensure you're hydrated. If these tips don’t improve your symptoms, or if your condition worsens, seek advice from a health professional or contact Info-Santé (8-1-1) for guidance.";"2024-11-29 10:02:44";"2024-11-29 10:02:44"
"512";"314";"Nausea and vomiting are common in pregnancy, typically appearing between 3 and 8 weeks and often peaking around 8 weeks. They are caused by hormonal changes, affecting about 75% of pregnant women with nausea and 50% experiencing vomiting. To manage these symptoms, it’s helpful to eat a light snack, like crackers or toast, before getting up, avoid long periods without food, and eat smaller meals more frequently. It's also beneficial to avoid strong odors, choose foods that are tolerable, and drink between meals. If nausea or vomiting interferes with daily life or leads to weight loss, consult a health professional. Seek immediate medical attention if you experience dehydration signs, such as dry mouth, dark urine, or severe vomiting.";"2024-11-29 10:03:36";"2024-11-29 10:03:36"
"513";"315";"Leg cramps often occur during the second half of pregnancy and affect more than 50% of pregnant women. They are caused by the build-up of lactic and pyruvic acids in the leg muscles, leading to painful cramps, which usually happen at night. To relieve cramps, stretch the leg by pointing your toes upward, massage the affected muscles, get out of bed, and walk around. If discomfort or soreness persists the next day, it's generally not serious. However, if you experience intense, persistent pain with swelling, it's important to consult your health professional immediately.";"2024-11-29 10:04:20";"2024-11-29 10:04:20"
"514";"316";"Heartburn and acid reflux commonly begin at the start of pregnancy and may worsen as the pregnancy progresses. Hormonal changes slow digestion, causing stomach fluids to move into the esophagus. To relieve symptoms, avoid eating or drinking before bed, sleep with your head elevated, wear loose clothing, and eat smaller meals more frequently. Additionally, eating protein-rich foods, reducing fatty foods, citrus fruits, tomatoes, and spices, as well as reducing caffeine intake, can help. If symptoms persist or are accompanied by fever, nausea, vomiting, or severe headache, consult your prenatal care provider.";"2024-11-29 10:05:07";"2024-11-29 10:05:07"
